2012/1/200;사회과학대학;
2013-01-19 20:56:14
classification;department;academic_year;course_number;lecture_number;course_title;credit;class_time;location;instructor;quota;enrollment;remark;category
교양;정치외교학부;1학년;005.001;001;정치학개론;3;화(6-1.5)/목(6-1.5);083-201/083-201;송경아;50;32;;normal_society
교양;정치외교학부;1학년;005.001;002;정치학개론;3;금(1.5-3);083-402;김성연;50;28;;normal_society
교양;정치외교학부;1학년;005.001;003;정치학개론;3;목(1.5-3);016-215;이상신;50;12;;normal_society
교양;정치외교학부;1학년;005.003;001;국제정치학입문;3;월(6-3);220-203;김종법;60;34;;normal_society
교양;정치외교학부;1학년;005.003;002;국제정치학입문;3;화(5-3);220-201;문병철;60;10;;normal_society
교양;경제학부;1학년;005.004;001;경제학개론;3;월(6-1.5)/수(6-1.5);028-101/028-101;강창민;250;212;;normal_society
교양;경제학부;1학년;005.004;002;경제학개론;3;화(1.5-1.5)/목(1.5-1.5);028-301/028-301;김형진;250;131;;normal_society
교양;인류학과;1학년;005.009;002;인류학개론;3;금(6-3);016-214;이진교;60;14;;normal_society
교양;심리학과;1학년;005.010;001;심리학개론;3;금(4.5-3);016-110;김수안;100;105;;normal_society
교양;심리학과;1학년;005.010;002;심리학개론;3;월(4.5-1.5)/수(4.5-1.5);016-110/016-110;박형생;100;108;;normal_society
교양;심리학과;1학년;005.010;003;심리학개론;3;수(7.5-3);016-110;박형생;100;96;;normal_society
교양;심리학과;1학년;005.010;004;심리학개론;3;화(1.5-1.5)/목(1.5-1.5);220-203/220-203;이종택;100;49;;normal_society
교양;심리학과;1학년;005.010;005;심리학개론;3;화(3-1.5)/목(3-1.5);220-203/220-203;이종택;100;73;;normal_society
교양;심리학과;2학년;005.011;001;인간관계의 심리학;3;금(1.5-3);016-110;김기환;100;91;;normal_society
교양;심리학과;2학년;005.011;002;인간관계의 심리학;3;월(7.5-3);016-110;박선영;100;96;;normal_society
교양;심리학과;2학년;005.011;003;인간관계의 심리학;3;화(7.5-3);016-214;정지현;100;18;;normal_society
교양;심리학과;2학년;005.011;004;인간관계의 심리학;3;목(7.5-3);016-110;신우승;100;66;;normal_society
교양;지리학과;1학년;005.017A;;지리학개론;3;금(6-3);016-104;이현군;60;25;;normal_society
교양;언론정보학과;1학년;005.023A;001;미디어와 현대사회;3;월(3-1.5)/수(3-1.5);083-404/083-404;곽정래;120;111;언론정보학과 학생 수강불허;normal_society
교양;언론정보학과;2학년;005.023A;002;미디어와 현대사회;3;화(3-1.5)/목(3-1.5);083-505/083-505;김규찬;120;39;언론정보학과 학생 수강불허;normal_society
교양;언론정보학과;1학년;005.045;001;도서관정보검색;2;금(3-2);083-401;조명희;60;36;;normal_society
교양;언론정보학과;1학년;005.045;031;도서관정보검색;2;금(6-2);083-501;조명희;60;23;;normal_society
