2010/1/370;약학대학;
2013-01-19 20:52:52
classification;department;academic_year;course_number;lecture_number;course_title;credit;class_time;location;instructor;quota;enrollment;remark;category
전선;약학대학;2학년;370.212;;약용식물학 및 실습;2;월(2.5-1)/월(3.5-1)/수(2.5-1)/수(3.5-1);021-112/021-112/021-112/021-112;성상현;30;9;;
전필;약학과;3학년;370.301;001;생화학 1;2;월(5-1.5)/수(5-1.5);021-108/021-108;한병우;70;36;;
전필;제약학과;3학년;370.301;002;생화학 1;2;월(6.5-1.5)/수(6.5-1.5);021-115/021-115;한병우;70;45;;
전필;약학과;3학년;370.303;001;생화학실험;1;화(8-4);029-101;이정원;70;40;;
전필;제약학과;3학년;370.303;002;생화학실험;1;월(8-4);029-101;이정원;70;45;;
전선;약학과;3학년;370.304;;종양학;2;목(7-2);021-115;서영준;70;46;;
전필;약학대학;2학년;371.208;;물리약학 1;3;월(5-1.5)/수(5-1.5);021-112/021-112;변영로;30;17;;
전필;제약학과;3학년;371.301;;미생물약품화학 1;3;월(2.5-1.5)/수(2.5-1.5);021-115/021-115;최응칠;70;45;;
전필;제약학과;3학년;371.304;;약품제조화학 1;3;화(2.5-1.5)/목(2.5-1.5);021-218/021-218;서영거;70;50;;
전필;제약학과;3학년;371.310;;기기분석;3;화(1-1.5)/목(1-1.5);021-115/021-115;권성원;70;60;;
전필;제약학과;3학년;371.315;;자원생약학 1;2;화(5-1.5)/목(5-1.5);021-115/021-115;성상현;70;46;;
전필;제약학과;3학년;371.317;;자원생약학실험;1;수(8-4);021-423;성상현;70;45;;
전필;제약학과;3학년;371.318;;위생화학 1;3;월(5-1.5)/수(5-1.5);021-115/021-115;김영철;70;47;;
전선;제약학과;3학년;371.322;;유기약품합성화학 1;2;금(5-2);021-218;박형근;70;51;;
전필;제약학과;4학년;371.401;;제제학 1;2;화(5-1.5)/목(5-1.5);021-112/021-112;정석재;70;41;;
전필;제약학과;4학년;371.403;;제제학실험;1;수(8-4);021-110;정석재;70;41;;
전필;제약학과;4학년;371.404;;제제공학 1;2;월(8-2);021-112;김대덕;70;41;;
전선;제약학과;4학년;371.408;;제약공장관리;2;월(2-2);021-218;오유경;40;22;;
전필;제약학과;4학년;371.416;;약물작용학 1;2;화(1-1.5)/목(1-1.5);43-1-101/43-1-101;김상건;70;40;;
전필;제약학과;4학년;371.420;;의약화학 1;2;수(2-2);020-422;이지우;70;43;;
전필;약학대학;2학년;375.201;;약화학 1;2;화(6.5-1.5)/목(6.5-1.5);020-422/020-422;김상희;30;13;;
전필;약학대학;2학년;375.203;;약화학실험;1;화(8-4);021-110;이지우;30;7;;
전필;약학대학;2학년;375.205;;약품분석학 1;2;화(5-1.5)/목(5-1.5);021-108/021-108;송준명;30;11;;
전필;약학대학;2학년;375.207;;약품분석학실험;1;목(8-4);021-423;권성원;30;9;;
전선;약학대학;2학년;375.218;;기능성식품학;2;금(2-2);021-218;강삼식;30;13;;
