2011/2/370;약학대학;
2013-01-19 20:55:05
classification;department;academic_year;course_number;lecture_number;course_title;credit;class_time;location;instructor;quota;enrollment;remark;category
교양;약학대학;1학년;006.029;;약과 건강;3;월(7.5-1.5)/수(7.5-1.5);43-1-201/43-1-201;이정원;200;63;약학대학생 수강 불허;normal_nature
전필;약학기본과정;1학년;370.1103;001;물리약학 2;2;화(1-1.5)/목(1-1.5);021-112/021-112;변영로;40;28;약학대학 6년제 전공과정 외 수강 불허;
전필;약학기본과정;1학년;370.1103;002;물리약학 2;2;화(2.5-1.5)/목(2.5-1.5);021-112/021-112;변영로;40;40;약학대학 6년제 전공과정 외 수강 불허;
전필;약학기본과정;1학년;370.1105;001;약품분석학 2;2;월(2.5-1.5)/수(2.5-1.5);021-112/021-112;권성원;40;32;약학대학 6년제 전공과정 외 수강 불허;
전필;약학기본과정;1학년;370.1105;002;약품분석학 2;2;월(1-1.5)/수(1-1.5);021-112/021-112;권성원;40;36;약학대학 6년제 전공과정 외 수강 불허;
전필;약학기본과정;1학년;370.1107;001;약화학 2;2;화(6.5-1.5)/목(6.5-1.5);020-422/020-422;김상희;40;28;약학대학 6년제 전공과정 외 수강 불허;
전필;약학기본과정;1학년;370.1107;002;약화학 2;2;화(5-1.5)/목(5-1.5);020-422/020-422;김상희;40;40;약학대학 6년제 전공과정 외 수강 불허;
전필;약학기본과정;1학년;370.1109;001;생화학 2;2;월(1-1.5)/수(1-1.5);021-108/021-108;이정원;40;32;약학대학 6년제 전공과정 외 수강 불허;
전필;약학기본과정;1학년;370.1109;002;생화학 2;2;월(2.5-1.5)/수(2.5-1.5);021-108/021-108;이정원;40;36;약학대학 6년제 전공과정 외 수강 불허;
전필;약학기본과정;1학년;370.1114;001;약학실습 2;1;수(8-4);021-110;성상현;40;31;약학대학 6년제 전공과정 외 수강 불허;
전필;약학기본과정;1학년;370.1114;002;약학실습 2;1;수(8-4);021-423;성상현;40;37;약학대학 6년제 전공과정 외 수강 불허;
전필;약학기본과정;1학년;370.1201;001;의약품합성화학 1;3;화(5-1.5)/목(5-1.5);021-112/021-112;주상섭;40;28;약학대학 6년제 전공과정 외 수강 불허;
전필;약학기본과정;1학년;370.1201;002;의약품합성화학 1;3;화(6.5-1.5)/목(6.5-1.5);021-112/021-112;민경훈;40;40;약학대학 6년제 전공과정 외 수강 불허;
전필;약학기본과정;1학년;370.1202;001;생약학 1;3;월(6.5-1.5)/수(6.5-1.5);021-115/021-115;성상현;40;38;약학대학 6년제 전공과정 외 수강 불허;
전필;약학기본과정;1학년;370.1202;002;생약학 1;3;월(5-1.5)/수(5-1.5);021-115/021-115;성상현;40;30;약학대학 6년제 전공과정 외 수강 불허;
전필;약학기본과정;1학년;370.1203;;미생물 및 면역학 1;3;화(8-1.5)/목(8-1.5);021-112/021-112;김성훈;80;68;약학대학 6년제 전공과정 외 수강 불허;
전필;약학기본과정;1학년;370.1204;001;예방약학 1;2;월(5-1.5)/수(5-1.5);021-112/021-112;이병훈;40;38;약학대학 6년제 전공과정 외 수강 불허;
전필;약학기본과정;1학년;370.1204;002;예방약학 1;2;월(6.5-1.5)/수(6.5-1.5);021-112/021-112;이병훈;40;30;약학대학 6년제 전공과정 외 수강 불허;
전필;약학과;3학년;370.302;001;생화학 2;3;월(1-1.5)/수(1-1.5);021-108/021-108;이정원;10;9;;
전필;제약학과;3학년;370.302;002;생화학 2;3;월(2.5-1.5)/수(2.5-1.5);021-108/021-108;이정원;10;7;;
전필;약학과;2학년;371.209;;물리약학 2;2;화(2.5-1.5)/목(2.5-1.5);021-112/021-112;변영로;10;1;;
전필;약학과;2학년;371.210;;물리약학실험;1;금(10-4);021-110;오유경;10;2;;
전선;제약학과;3학년;371.217;;해양천연물약품학 및 실습;2;화(1-1.5)/목(1-1.5);021-108/021-108;서영배;20;11;;
전필;제약학과;3학년;371.302;;미생물약품화학 2;2;화(6.5-1.5)/목(6.5-1.5);021-108/021-108;강창율;20;3;;
전필;제약학과;3학년;371.303;;미생물약품화학실험;1;화(8-4);029-101;강창율;20;5;;
전필;제약학과;3학년;371.305;;약품제조화학 2;2;목(8-3);021-108;서영거;5;5;;
전필;제약학과;3학년;371.316;;자원생약학 2;3;월(6.5-1.5)/수(6.5-1.5);021-115/021-115;성상현;20;5;;
전필;제약학과;3학년;371.319;;위생화학 2;2;월(5-1.5)/수(5-1.5);021-112/021-112;이병훈;20;5;;
전필;제약학과;3학년;371.320;;위생화학실험;1;월(8-4);029-101;김영철;20;4;;
전필;제약학과;3학년;371.321;;약품제조화학실험;1;수(8-4);021-423;서영거;5;5;;
전필;제약학과;4학년;371.402;;제제학 2;3;화(5-1.5)/목(5-1.5);021-115/021-115;Saeho Chong;50;49;;
전필;제약학과;4학년;371.405;;제제공학 2;2;수(7-2);021-218;정석재;50;46;;
전필;제약학과;4학년;371.407;;공장현장실습;1;;;Saeho Chong;55;50;;
전필;제약학과;4학년;371.417;;약물작용학 2;3;화(1-1.5)/목(1-1.5);021-115/021-115;김상건;50;45;;
전필;제약학과;4학년;371.418;;약물작용학실험;1;금(8-4);029-101;김상건;50;44;;
전필;제약학과;4학년;371.421;;의약화학 2;2;수(5-2);020-422;이지우;50;47;;
전선;제약학과;4학년;371.423;;유용천연물소재학;2;월(5-2);020-312;이상국;50;13;;
