2012/1/920;행정대학원;
2013-01-19 20:56:27
classification;department;academic_year;course_number;lecture_number;course_title;credit;class_time;location;instructor;quota;enrollment;remark;category
교양;행정대학원;1학년;025.015;;현대국가와 행정;3;목(7.5-3);057-104;엄석진;60;38;;core_society
전선;행정대학원;석사;920.611;;행정이론;3;월(1-3);57-1-113;정용덕;40;45;;
전선;행정대학원;석사;920.620;001;경제분석;3;월(5-3);57-1-421;박상인;40;37;;
전선;행정대학원;석사;920.620;002;경제분석;3;화(11-3);57-1-421;김상헌;50;36;;
전선;행정대학원;석사;920.620;100;경제분석;3;월(1-3);57-1-114;박상인;35;29;공기업학과 수강생만 수강가능합니다.;
전선;행정대학원;석사;920.620;101;경제분석;3;월(1-3);57-1-421;김상헌;35;35;공기업학과 수강생만 수강가능합니다.;
전선;행정대학원;석사;920.621;;행정법;3;수(8-3);57-1-421;홍준형;30;6;;
전선;행정대학원;석사;920.625;001;계량분석;3;화(7-2)/화(9-2);57-1-421/57-1-421;이석원;40;49;;
전선;행정대학원;석사;920.625;002;계량분석;3;화(11-2)/화(13-2);57-1-113/57-1-113;고길곤;40;69;;
전선;행정대학원;석사;920.651;001;조사방법론;3;월(8-3);57-1-321;금현섭;40;74;;
전선;행정대학원;석사;920.651;002;조사방법론;3;월(11-3);57-1-321;엄석진;40;36;;
전선;행정대학원;석사;920.658;;정책이론;3;수(11-3);57-1-421;Jorg Michael Dostal;40;53;;
전선;행정대학원;박사;920.701;;연구방법론;3;수(8-3);57-1-206;김병섭;20;16;;
전선;행정대학원;박사;920.702;;질적연구방법론;3;월(8-3);57-1-207;임도빈;12;15;;
전선;행정대학원;석박사;920.703;001;특강;3;화(3-3);57-1-205;구민교;20;5;;
전선;행정대학원;석박사;920.703;002;특강;3;수(5-3);57-1-322;구민교;30;21;;
전선;행정대학원;석박사;920.703;003;특강;3;월(8-3);57-1-322;권일웅;30;9;;
전선;행정대학원;석박사;920.703;004;특강;3;토(5-3);57-1-322;박요찬;30;30;;
전선;행정대학원;석박사;920.703;005;특강;3;목(5-3);57-1-421;Jorg Michael Dostal;30;14;;
전선;행정대학원;석박사;920.703;006;특강;3;수(8-3);57-1-207;노경수;12;8;;
